doi,volume,year,source,position,name,orcid,oa_author_id,institutions,countries,name_norm,canon,init_key,orcid_clean,oa_id_clean,cluster_root,cluster_id,name_canonical
10.5281/zenodo.7489521,24,2022,openalex,last,Ignacio Fernando Barcos Arias,0000-0003-2779-5512,https://openalex.org/A5043681401,,,Ignacio Fernando Barcos Arias,arias barcos fernando ignacio,i|arias barcos fernando,0000-0003-2779-5512,https://openalex.org/A5043681401,1778,1042,Ignacio Fernando Barcos Arias
10.5281/zenodo.7489628,24,2022,openalex,first,Genesis Mercedes Peñafiel Huerta,,https://openalex.org/A5035329546,,,Genesis Mercedes Peñafiel Huerta,genesis huerta mercedes penafiel,g|huerta mercedes penafiel,,https://openalex.org/A5035329546,1779,1043,Genesis Mercedes Peñafiel Huerta
10.5281/zenodo.7489628,24,2022,openalex,middle,Madeleine Nicol Vásquez Silva,,https://openalex.org/A5010458821,,,Madeleine Nicol Vásquez Silva,madeleine nicol silva vasquez,m|nicol silva vasquez,,https://openalex.org/A5010458821,1780,1044,Madeleine Nicol Vásquez Silva
10.5281/zenodo.7489628,24,2022,openalex,middle,Andrée Alexandre Amores Aguiar,,https://openalex.org/A5077091874,,,Andrée Alexandre Amores Aguiar,aguiar alexandre amores andree,a|aguiar alexandre amores,,https://openalex.org/A5077091874,1781,1045,Andrée Alexandre Amores Aguiar
10.5281/zenodo.7489628,24,2022,openalex,last,Alex Javier Peñafiel Palacios,,https://openalex.org/A5010283394,,,Alex Javier Peñafiel Palacios,alex javier palacios penafiel,a|javier palacios penafiel,,https://openalex.org/A5010283394,1782,1046,Alex Javier Peñafiel Palacios
10.5281/zenodo.7489660,24,2022,openalex,first,Camila Alejandra Villafuerte Moya,0000-0002-7520-3510,https://openalex.org/A5027120046,,,Camila Alejandra Villafuerte Moya,alejandra camila moya villafuerte,c|alejandra moya villafuerte,0000-0002-7520-3510,https://openalex.org/A5027120046,1783,1047,Camila Alejandra Villafuerte Moya
10.5281/zenodo.7489660,24,2022,openalex,middle,Katherine Jeanine Chacón Escobar,,https://openalex.org/A5077516078,,,Katherine Jeanine Chacón Escobar,chacon escobar jeanine katherine,k|chacon escobar jeanine,,https://openalex.org/A5077516078,1784,1048,Katherine Jeanine Chacón Escobar
10.5281/zenodo.7489660,24,2022,openalex,middle,María Fernanda Bedoya Limaico,,https://openalex.org/A5061134418,,,María Fernanda Bedoya Limaico,bedoya fernanda limaico maria,m|bedoya fernanda limaico,,https://openalex.org/A5061134418,1785,1049,María Fernanda Bedoya Limaico
10.5281/zenodo.7489660,24,2022,openalex,last,Christian David Zapata-Hidalgo,0000-0002-8463-3467,https://openalex.org/A5017428316,,,Christian David Zapata-Hidalgo,christian david hidalgo zapata,c|david hidalgo zapata,0000-0002-8463-3467,https://openalex.org/A5017428316,1796,1055,Christian David Zapata-Hidalgo
10.5281/zenodo.7489697,24,2022,openalex,first,Jeanneth Elizabeth Jami Carrera,0000-0003-2217-9593,https://openalex.org/A5046498582,,,Jeanneth Elizabeth Jami Carrera,carrera elizabeth jami jeanneth,j|carrera elizabeth jami,0000-0003-2217-9593,https://openalex.org/A5046498582,1828,1085,Jeanneth Elizabeth Jami Carrera
10.5281/zenodo.7489697,24,2022,openalex,middle,María José Guzmán-Chango,0000-0001-9180-241X,https://openalex.org/A5057920028,,,María José Guzmán-Chango,chango guzman jose maria,m|chango guzman jose,0000-0001-9180-241X,https://openalex.org/A5057920028,1791,1050,María José Guzmán-Chango
10.5281/zenodo.7489697,24,2022,openalex,last,Josué Sebastián Chasi Benavides,,https://openalex.org/A5081974345,,,Josué Sebastián Chasi Benavides,benavides chasi josue sebastian,j|benavides chasi sebastian,,https://openalex.org/A5081974345,1792,1051,Josué Sebastián Chasi Benavides
10.5281/zenodo.7489740,24,2022,openalex,first,Jeanneth Elizabeth Jami Carrera,0000-0003-2217-9593,https://openalex.org/A5046498582,,,Jeanneth Elizabeth Jami Carrera,carrera elizabeth jami jeanneth,j|carrera elizabeth jami,0000-0003-2217-9593,https://openalex.org/A5046498582,1828,1085,Jeanneth Elizabeth Jami Carrera
10.5281/zenodo.7489740,24,2022,openalex,middle,María José Guzmán-Chango,0000-0001-9180-241X,https://openalex.org/A5057920028,,,María José Guzmán-Chango,chango guzman jose maria,m|chango guzman jose,0000-0001-9180-241X,https://openalex.org/A5057920028,1791,1050,María José Guzmán-Chango
10.5281/zenodo.7489740,24,2022,openalex,last,Josué Sebastián Chasi Benavides,,https://openalex.org/A5081974345,,,Josué Sebastián Chasi Benavides,benavides chasi josue sebastian,j|benavides chasi sebastian,,https://openalex.org/A5081974345,1792,1051,Josué Sebastián Chasi Benavides
10.5281/zenodo.7490025,24,2022,openalex,first,Camila Estefanía Navas Mayorga,,https://openalex.org/A5086492059,,,Camila Estefanía Navas Mayorga,camila estefania mayorga navas,c|estefania mayorga navas,,https://openalex.org/A5086492059,1793,1052,Camila Estefanía Navas Mayorga
10.5281/zenodo.7490025,24,2022,openalex,middle,Jorge Miguel Vallejo Navas,,https://openalex.org/A5026266724,,,Jorge Miguel Vallejo Navas,jorge miguel navas vallejo,j|miguel navas vallejo,,https://openalex.org/A5026266724,1794,1053,Jorge Miguel Vallejo Navas
10.5281/zenodo.7490025,24,2022,openalex,last,Marcelo Armijos Briones,0000-0002-5500-4768,https://openalex.org/A5090828474,,,Marcelo Armijos Briones,armijos briones marcelo,m|armijos briones,0000-0002-5500-4768,https://openalex.org/A5090828474,1795,1054,Marcelo Armijos Briones
10.5281/zenodo.7490057,24,2022,openalex,first,Christian David Zapata-Hidalgo,0000-0002-8463-3467,https://openalex.org/A5017428316,,,Christian David Zapata-Hidalgo,christian david hidalgo zapata,c|david hidalgo zapata,0000-0002-8463-3467,https://openalex.org/A5017428316,1796,1055,Christian David Zapata-Hidalgo
10.5281/zenodo.7490057,24,2022,openalex,middle,Juan Francisco Ruiz Quiroz,,https://openalex.org/A5002929451,,,Juan Francisco Ruiz Quiroz,francisco juan quiroz ruiz,j|francisco quiroz ruiz,,https://openalex.org/A5002929451,1797,1056,Juan Francisco Ruiz Quiroz
10.5281/zenodo.7490057,24,2022,openalex,last,Rhonny Rigoberto Rosero Rosero,,https://openalex.org/A5073159872,,,Rhonny Rigoberto Rosero Rosero,rhonny rigoberto rosero rosero,r|rigoberto rosero rosero,,https://openalex.org/A5073159872,1798,1057,Rhonny Rigoberto Rosero Rosero
10.5281/zenodo.7490125,24,2022,openalex,first,Luis Darío Pérez Villalba,,https://openalex.org/A5074521298,,,Luis Darío Pérez Villalba,dario luis perez villalba,l|dario perez villalba,,https://openalex.org/A5074521298,1810,1068,Luis Darío Pérez Villalba
10.5281/zenodo.7490125,24,2022,openalex,middle,Nayely Shuliana Saltos Albán,,https://openalex.org/A5029775464,,,Nayely Shuliana Saltos Albán,alban nayely saltos shuliana,n|alban saltos shuliana,,https://openalex.org/A5029775464,1800,1058,Nayely Shuliana Saltos Albán
10.5281/zenodo.7490125,24,2022,openalex,middle,Angelica Fernanda Párraga Arévalo,,https://openalex.org/A5079161195,,,Angelica Fernanda Párraga Arévalo,angelica arevalo fernanda parraga,a|arevalo fernanda parraga,,https://openalex.org/A5079161195,1801,1059,Angelica Fernanda Párraga Arévalo
10.5281/zenodo.7490125,24,2022,openalex,last,Edison Samuel Haro Pujos,,https://openalex.org/A5058411042,,,Edison Samuel Haro Pujos,edison haro pujos samuel,e|haro pujos samuel,,https://openalex.org/A5058411042,1802,1060,Edison Samuel Haro Pujos
10.5281/zenodo.7490140,24,2022,openalex,first,Geoconda del Rocío García Sánchez,,https://openalex.org/A5018864958,,,Geoconda del Rocío García Sánchez,garcia geoconda rocio sanchez,g|garcia rocio sanchez,,https://openalex.org/A5018864958,1803,1061,Geoconda Del Roció García Sánchez
10.5281/zenodo.7490140,24,2022,openalex,middle,Juan Carlos Arandia Zambrano,,https://openalex.org/A5103983719,,,Juan Carlos Arandia Zambrano,arandia carlos juan zambrano,j|arandia carlos zambrano,,https://openalex.org/A5103983719,1804,1062,Juan Carlos Arandia Zambrano
10.5281/zenodo.7490140,24,2022,openalex,last,Karen Clemencia Triviño Vera,,https://openalex.org/A5080039443,,,Karen Clemencia Triviño Vera,clemencia karen trivino vera,k|clemencia trivino vera,,https://openalex.org/A5080039443,1805,1063,Karen Clemencia Triviño Vera
10.5281/zenodo.7490170,24,2022,openalex,first,Carmen Salinas Goodier,,https://openalex.org/A5057927714,,,Carmen Salinas Goodier,carmen goodier salinas,c|goodier salinas,,https://openalex.org/A5057927714,1806,1064,Carmen Salinas Goodier
10.5281/zenodo.7490170,24,2022,openalex,middle,Samanta Irenka Robles Cuaspud,,https://openalex.org/A5046495728,,,Samanta Irenka Robles Cuaspud,cuaspud irenka robles samanta,s|cuaspud irenka robles,,https://openalex.org/A5046495728,1807,1065,Samanta Irenka Robles Cuaspud
10.5281/zenodo.7490170,24,2022,openalex,middle,Ana Lucia Cunalata Jinde,,https://openalex.org/A5075082402,,,Ana Lucia Cunalata Jinde,ana cunalata jinde lucia,a|cunalata jinde lucia,,https://openalex.org/A5075082402,1808,1066,Ana Lucia Cunalata Jinde
10.5281/zenodo.7490170,24,2022,openalex,last,José Andrés Ortiz Altamirano,,https://openalex.org/A5000221902,,,José Andrés Ortiz Altamirano,altamirano andres jose ortiz,j|altamirano andres ortiz,,https://openalex.org/A5000221902,1809,1067,José Andrés Ortiz Altamirano
10.5281/zenodo.7490201,24,2022,openalex,first,Luis Darío Pérez Villalba,,https://openalex.org/A5074521298,,,Luis Darío Pérez Villalba,dario luis perez villalba,l|dario perez villalba,,https://openalex.org/A5074521298,1810,1068,Luis Darío Pérez Villalba
10.5281/zenodo.7490201,24,2022,openalex,middle,Ana Paula Meza Olmedo,,https://openalex.org/A5006575570,,,Ana Paula Meza Olmedo,ana meza olmedo paula,a|meza olmedo paula,,https://openalex.org/A5006575570,1811,1069,Ana Paula Meza Olmedo
10.5281/zenodo.7490201,24,2022,openalex,middle,Julissa Nicole Moreno Díaz,0000-0002-6761-9575,https://openalex.org/A5055438370,,,Julissa Nicole Moreno Díaz,diaz julissa moreno nicole,j|diaz moreno nicole,0000-0002-6761-9575,https://openalex.org/A5055438370,1812,1070,Julissa Nicole Moreno Díaz
10.5281/zenodo.7490201,24,2022,openalex,last,Alexa Stefanía Guzmán Gallegos,,https://openalex.org/A5048616656,,,Alexa Stefanía Guzmán Gallegos,alexa gallegos guzman stefania,a|gallegos guzman stefania,,https://openalex.org/A5048616656,1813,1071,Alexa Stefanía Guzmán Gallegos
10.5281/zenodo.7490212,24,2022,openalex,first,Lourdes Elizabeth Menéndez Oña,,https://openalex.org/A5013038639,,,Lourdes Elizabeth Menéndez Oña,elizabeth lourdes menendez ona,l|elizabeth menendez ona,,https://openalex.org/A5013038639,1814,1072,Lourdes Elizabeth Menéndez Oña
10.5281/zenodo.7490212,24,2022,openalex,middle,José Israel Castillo González,,https://openalex.org/A5054971502,,,José Israel Castillo González,castillo gonzalez israel jose,j|castillo gonzalez israel,,https://openalex.org/A5054971502,1815,1073,José Israel Castillo González
10.5281/zenodo.7490212,24,2022,openalex,last,Andrea Katherine Miranda Anchundia,,https://openalex.org/A5089547056,,,Andrea Katherine Miranda Anchundia,anchundia andrea katherine miranda,a|anchundia katherine miranda,,https://openalex.org/A5089547056,1816,1074,Andrea Katherine Miranda Anchundia
10.5281/zenodo.7490226,24,2022,openalex,first,Darío Pérez Villalba,,https://openalex.org/A5082738431,,,Darío Pérez Villalba,dario perez villalba,d|perez villalba,,https://openalex.org/A5082738431,1817,1075,Darío Pérez Villalba
10.5281/zenodo.7490226,24,2022,openalex,middle,Luisa María Larrea Martínez,0000-0002-8019-2406,https://openalex.org/A5072739507,,,Luisa María Larrea Martínez,larrea luisa maria martinez,l|larrea maria martinez,0000-0002-8019-2406,https://openalex.org/A5072739507,1818,1076,Luisa María Larrea Martínez
10.5281/zenodo.7490226,24,2022,openalex,middle,Paola Beatriz Tapia Cando,0000-0002-8621-1137,https://openalex.org/A5048992498,,,Paola Beatriz Tapia Cando,beatriz cando paola tapia,p|beatriz cando tapia,0000-0002-8621-1137,https://openalex.org/A5048992498,1819,1077,Paola Beatriz Tapia Cando
10.5281/zenodo.7490226,24,2022,openalex,last,Alexis Orlando Cueva Espinoza,,https://openalex.org/A5043365556,,,Alexis Orlando Cueva Espinoza,alexis cueva espinoza orlando,a|cueva espinoza orlando,,https://openalex.org/A5043365556,1820,1078,Alexis Orlando Cueva Espinoza
10.5281/zenodo.7490238,24,2022,openalex,first,Marco Antonio Mesache-Villagómez,0000-0001-6116-4146,https://openalex.org/A5029466965,,,Marco Antonio Mesache-Villagómez,antonio marco mesache villagomez,m|antonio mesache villagomez,0000-0001-6116-4146,https://openalex.org/A5029466965,1821,1079,Marco Antonio Mesache-Villagómez
10.5281/zenodo.7490238,24,2022,openalex,middle,María Daniela Morales Núñez,,https://openalex.org/A5024383056,,,María Daniela Morales Núñez,daniela maria morales nunez,m|daniela morales nunez,,https://openalex.org/A5024383056,1822,1080,María Daniela Morales Núñez
10.5281/zenodo.7490238,24,2022,openalex,middle,Samantha de los Ángeles Vásquez-Barberán,0000-0001-6427-4228,https://openalex.org/A5005988980,,,Samantha de los Ángeles Vásquez-Barberán,angeles barberan samantha vasquez,s|angeles barberan vasquez,0000-0001-6427-4228,https://openalex.org/A5005988980,1823,1081,Samantha de los Ángeles Vásquez Barberán
10.5281/zenodo.7490238,24,2022,openalex,last,Gabriela Liseth Vaca-Altamirano,0000-0003-4707-7147,https://openalex.org/A5034321215,,,Gabriela Liseth Vaca-Altamirano,altamirano gabriela liseth vaca,g|altamirano liseth vaca,0000-0003-4707-7147,https://openalex.org/A5034321215,1871,1125,Gabriela Liseth Vaca Altamirano
10.5281/zenodo.7490256,24,2022,openalex,first,Mónica Gabriela Chachalo Sandoval,,https://openalex.org/A5001699992,,,Mónica Gabriela Chachalo Sandoval,chachalo gabriela monica sandoval,m|chachalo gabriela sandoval,,https://openalex.org/A5001699992,1825,1082,Mónica Gabriela Chachalo Sandoval
10.5281/zenodo.7490256,24,2022,openalex,middle,Camila Dayaneth Mier Báez,,https://openalex.org/A5076311940,,,Camila Dayaneth Mier Báez,baez camila dayaneth mier,c|baez dayaneth mier,,https://openalex.org/A5076311940,1826,1083,Camila Dayaneth Mier Báez
10.5281/zenodo.7490256,24,2022,openalex,last,Ariana Celeste Castro De la Cruz,,https://openalex.org/A5035949501,,,Ariana Celeste Castro De la Cruz,ariana castro celeste cruz,a|castro celeste cruz,,https://openalex.org/A5035949501,1827,1084,Ariana Celeste Castro De la Cruz
10.5281/zenodo.6765150,21,2022,openalex,first,Jami Carrera Jeanneth Elizabeth,,https://openalex.org/A5071123815,Universidad Regional Autónoma de Los Andes,EC,Jami Carrera Jeanneth Elizabeth,carrera elizabeth jami jeanneth,j|carrera elizabeth jeanneth,,https://openalex.org/A5071123815,1828,1085,Jeanneth Elizabeth Jami Carrera
10.5281/zenodo.6765150,21,2022,openalex,middle,Rosales Cedeño Kenyi Nicole,,https://openalex.org/A5024626254,Universidad Regional Autónoma de Los Andes,EC,Rosales Cedeño Kenyi Nicole,cedeno kenyi nicole rosales,r|cedeno kenyi nicole,,https://openalex.org/A5024626254,1829,1086,Rosales Cedeño Kenyi Nicole
10.5281/zenodo.6765150,21,2022,openalex,last,Jordán Escobar Paúl Mateo,,https://openalex.org/A5025007114,Universidad Regional Autónoma de Los Andes,EC,Jordán Escobar Paúl Mateo,escobar jordan mateo paul,j|escobar mateo paul,,https://openalex.org/A5025007114,1830,1087,Jordán Escobar Paúl Mateo
10.5281/zenodo.6765592,21,2022,openalex,first,Alba Margot Núñez Quispe,,https://openalex.org/A5034593267,,,Alba Margot Núñez Quispe,alba margot nunez quispe,a|margot nunez quispe,,https://openalex.org/A5034593267,1831,1088,Alba Margot Núñez Quispe
10.5281/zenodo.6765592,21,2022,openalex,middle,Guadalupe Eduvige Cuello Freire,0000-0003-2251-2528,https://openalex.org/A5090819270,,,Guadalupe Eduvige Cuello Freire,cuello eduvige freire guadalupe,g|cuello eduvige freire,0000-0003-2251-2528,https://openalex.org/A5090819270,1864,1118,Guadalupe Eduvige Cuello Freire
10.5281/zenodo.6765592,21,2022,openalex,last,Paola Cristina Núñez Quispe,,https://openalex.org/A5071968376,,,Paola Cristina Núñez Quispe,cristina nunez paola quispe,p|cristina nunez quispe,,https://openalex.org/A5071968376,1833,1089,Paola Cristina Núñez Quispe
10.5281/zenodo.6772147,21,2022,openalex,first,Luis Antonio Llerena Ocaña,,https://openalex.org/A5040151914,Universidad Regional Autónoma de Los Andes,EC,Luis Antonio Llerena Ocaña,antonio llerena luis ocana,l|antonio llerena ocana,,https://openalex.org/A5040151914,1834,1090,Luis Antonio Llerena Ocaña
10.5281/zenodo.6772147,21,2022,openalex,middle,Mayra Alexandra Sánchez Barreno,,https://openalex.org/A5010618934,Universidad Regional Autónoma de Los Andes,EC,Mayra Alexandra Sánchez Barreno,alexandra barreno mayra sanchez,m|alexandra barreno sanchez,,https://openalex.org/A5010618934,1835,1091,Mayra Alexandra Sánchez Barreno
10.5281/zenodo.6772147,21,2022,openalex,last,Nicole Maité Lozada Orozco,,https://openalex.org/A5048276977,Universidad Regional Autónoma de Los Andes,EC,Nicole Maité Lozada Orozco,lozada maite nicole orozco,n|lozada maite orozco,,https://openalex.org/A5048276977,1836,1092,Nicole Maité Lozada Orozco
10.5281/zenodo.6772417,21,2022,openalex,first,Rolando Manuel Benites,0000-0003-4961-5324,https://openalex.org/A5076095442,Universidad Regional Autónoma de Los Andes,EC,Rolando Manuel Benites,benites manuel rolando,r|benites manuel,0000-0003-4961-5324,https://openalex.org/A5076095442,1837,1093,Rolando Manuel Benites
10.5281/zenodo.6772417,21,2022,openalex,middle,Grimaneza Miguelina Fonseca Díaz,0000-0002-1418-5822,https://openalex.org/A5036525434,Universidad Indoamérica,EC,Grimaneza Miguelina Fonseca Díaz,diaz fonseca grimaneza miguelina,g|diaz fonseca miguelina,0000-0002-1418-5822,https://openalex.org/A5036525434,1838,1094,Grimaneza Miguelina Fonseca Díaz
10.5281/zenodo.6772417,21,2022,openalex,middle,Yrma Santana,,https://openalex.org/A5086857021,Universidad del Zulia,VE,Yrma Santana,santana yrma,y|santana,,https://openalex.org/A5086857021,1839,1095,Yrma Santana
10.5281/zenodo.6772417,21,2022,openalex,last,David André Benites Fonseca,0000-0002-3486-9949,https://openalex.org/A5082806321,Universidad Regional Autónoma de Los Andes,EC,David André Benites Fonseca,andre benites david fonseca,d|andre benites fonseca,0000-0002-3486-9949,https://openalex.org/A5082806321,1840,1096,David André Benites Fonseca
10.5281/zenodo.6772463,21,2022,openalex,first,Francisco Xavier Poveda Paredes,0000-0002-2009-3502,https://openalex.org/A5051121273,Universidad Regional Autónoma de Los Andes,EC,Francisco Xavier Poveda Paredes,francisco paredes poveda xavier,f|paredes poveda xavier,0000-0002-2009-3502,https://openalex.org/A5051121273,1841,1097,Francisco Xavier Poveda Paredes
